,no_partner,1partner,2_3partners,group, 1st time,2nd time,more than 2,tlevel_1,tlevel_2,tlevel_3,tlevel_4
BOURGUIGNONNE - 26cm  - pommes de terre  ID39,0.07111947212016609,0.12468121299822284,0.12942006148031773,0.024938352874590553,0.30458155253475605,0.033409405403230896,0.011963599827403047,0.03932194338627353,0.04320434305275736,0.07548912481564206,0.19188769701270286
BOURGUIGNONNE - 26cm  - poulet  ID39,0.06202697889293735,0.1102528244341363,0.11473230819527612,0.022109363777272472,0.26867516451269613,0.029982950595807932,0.010283002645023756,0.03483461524752597,0.037753982537507384,0.06747251002753439,0.168834639500097
BOURGUIGNONNE - 26cm Reblochon - 26 cm  ID39,0.06290202356829623,0.11170684226886637,0.1165995833949474,0.022442286612163753,0.27263087697441735,0.030421160198765528,0.010416038014594635,0.035435801068435184,0.03837050087091742,0.06845409700319038,0.17116168614517815
BOURGUIGNONNE - 26cm Roquefort - 26 cm  ID39,0.06290202356829623,0.11170684226886637,0.1165995833949474,0.022442286612163753,0.27263087697441735,0.030421160198765528,0.010416038014594635,0.035435801068435184,0.03837050087091742,0.06845409700319038,0.17116168614517815
BOURGUIGNONNE - 26cm Sans Champignons  ID39,0.08257818399871454,0.14254831305033944,0.14837676518540627,0.028140386672519613,0.349651900567265,0.03715904532707111,0.014601148034807278,0.04476644091101698,0.05036034205762481,0.08541837629593683,0.22080942107465978
BOURGUIGNONNE - 26cm Sans Escargots  ID39,0.08202016389092749,0.1415614933909319,0.14724033785792254,0.027930306701877537,0.34712660718820404,0.03691662526468132,0.014478672914386516,0.04446226836658989,0.050064496483805954,0.08476358026999432,0.2191743438912903
BOURGUIGNONNE - 26cm Sans Lardons  ID39,0.08390857610945938,0.14500188674657605,0.15079461127790025,0.028546961238914956,0.3553024043715799,0.037937433697991046,0.014775177048810716,0.045606692644510845,0.05115602031431407,0.08689726224687407,0.22429692636124746
BOURGUIGNONNE - 26cm Sans Mozzarella  ID39,0.08572057206459,0.1483459062357216,0.1550924077989473,0.02932693526429786,0.36418457384779823,0.038994255398994766,0.01506544952482659,0.04697538232218836,0.052433178624937724,0.08929769933774886,0.2294784912450849
BOURGUIGNONNE - 26cm Sans Persillade  ID39,0.08572057206459,0.1483459062357216,0.1550924077989473,0.02932693526429786,0.36418457384779823,0.038994255398994766,0.01506544952482659,0.04697538232218836,0.052433178624937724,0.08929769933774886,0.2294784912450849
BOURGUIGNONNE - 26cm Saumon - 26 cm  ID39,0.06202079130784047,0.1099189235795858,0.11429562295940009,0.021980703946284538,0.26797308272968956,0.0297095854933403,0.010353087716018923,0.0346808396195543,0.037659692111879,0.06710183206842403,0.16854780000410818
BOURGUIGNONNE - 26cm  - tomates fraîches  ID39,0.06637889376681647,0.11776980175888802,0.12231612554052938,0.023445106240230825,0.28679614262183417,0.03177038714771991,0.011150084414233798,0.03715880644255769,0.040212150474152324,0.0717792125101154,0.18051857166702467
BOURGUIGNONNE - 31cm Ananas - 31 cm  ID40,0.06290202356829623,0.11170684226886637,0.1165995833949474,0.022442286612163753,0.27263087697441735,0.030421160198765528,0.010416038014594635,0.035435801068435184,0.03837050087091742,0.06845409700319038,0.17116168614517815
BOURGUIGNONNE - 31cm Anchois - 31 cm  ID40,0.06222323364132603,0.11042747012339582,0.11490301393174099,0.022131948427073292,0.26913120399754303,0.030059367991729268,0.010313722394969766,0.034898726830077276,0.03783588740502231,0.06755536926032507,0.16916913740058878
BOURGUIGNONNE - 31cm Banane - 31 cm  ID40,0.06290202356829623,0.11170684226886637,0.1165995833949474,0.022442286612163753,0.27263087697441735,0.030421160198765528,0.010416038014594635,0.035435801068435184,0.03837050087091742,0.06845409700319038,0.17116168614517815
BOURGUIGNONNE - 31cm  - bœuf épicé  ID40,0.0647545125636702,0.1149486914450712,0.1197073079759536,0.02297900757176201,0.28017635471885693,0.03126478349216824,0.010760020481716169,0.03639867983935587,0.03945968537082459,0.07032357753472972,0.17597225058630847
BOURGUIGNONNE - 31cm  - câpres  ID40,0.061772939071639235,0.10970939424237867,0.11415901970287191,0.021999729567717296,0.2674116814357865,0.029831115827030585,0.010218493177515803,0.03466491690464531,0.03760335257337197,0.06710774322693772,0.16804008157069925
BOURGUIGNONNE - 31cm  - champignons frais  ID40,0.06562396168143804,0.11615372485941707,0.12088722334984127,0.023177652197087284,0.2832993374937184,0.03131624963460258,0.011036817141726822,0.03670758834803474,0.0398573906459389,0.07080062148701959,0.17823922210838666
BOURGUIGNONNE - 31cm  - chorizo  ID40,0.06290202356829623,0.11170684226886637,0.1165995833949474,0.022442286612163753,0.27263087697441735,0.030421160198765528,0.010416038014594635,0.035435801068435184,0.03837050087091742,0.06845409700319038,0.17116168614517815
BOURGUIGNONNE - 31cm  - crème fraîche  ID40,0.06641524413706912,0.11740427236036031,0.12237808522247141,0.023622791155142916,0.28668597454583433,0.03188990694071223,0.011051951373092483,0.03711574421742177,0.040349579883040824,0.07183544722447194,0.1802787835636141
BOURGUIGNONNE - 31cm  - double mozzarella  ID40,0.06972467691972999,0.12234541278274641,0.12753177065050308,0.0244589989847641,0.29926216815071177,0.03277819316801107,0.011820943824069634,0.038639272180505044,0.04254860159880462,0.07432794762068434,0.18829529076068086
BOURGUIGNONNE - 31cm  - fromage de chèvre  ID40,0.0729423587357109,0.12811461976937302,0.1333656428605056,0.025438377461368143,0.3130409444646729,0.034267028283790225,0.012342657200102391,0.04060735625389862,0.04441823426107271,0.0776736768077567,0.19689905084308085
BOURGUIGNONNE - 31cm  - jambon  ID40,0.06489000218008219,0.11529951809118404,0.12016905496326066,0.022966337304510396,0.2810481974830506,0.031227527355123286,0.010859770564436004,0.03658631791326177,0.03950062592736601,0.07039755291879263,0.17660408575732747
BOURGUIGNONNE - 31cm  - lardons fumés  ID40,0.06470833701425197,0.11488820553361895,0.1196011985880085,0.022957320108935166,0.27994016531162,0.03126630553351836,0.01075964468645191,0.036369524469645476,0.03934454163190208,0.07026480339383077,0.1759405505500568
BOURGUIGNONNE - 31cm  - merguez  ID40,0.062060323550458124,0.11023611876889597,0.11478257345422659,0.022130015784738194,0.26879004556784003,0.029951280516083957,0.010287390341588766,0.03485400876485763,0.03781560752518902,0.06746925110652303,0.1688444666606508
BOURGUIGNONNE - 31cm Miel - 31 cm  ID40,0.06830667509282741,0.12143890019257961,0.1269368129135093,0.024427559057512125,0.2967792889955858,0.0327935151399799,0.011339229655044825,0.03849049789881378,0.041797605061986556,0.07435792734927579,0.18621653192916118
BOURGUIGNONNE - 31cm  - œuf  ID40,0.06830667509282741,0.12143890019257961,0.1269368129135093,0.024427559057512125,0.2967792889955858,0.0327935151399799,0.011339229655044825,0.03849049789881378,0.041797605061986556,0.07435792734927579,0.18621653192916118
BOURGUIGNONNE - 31cm  - oignons  ID40,0.06399783878774401,0.11314118925692003,0.11740148449174376,0.022652179788493765,0.2755413301820979,0.030837497315963212,0.010628234593053504,0.03571745492411917,0.03879631266886768,0.0690329013640167,0.17341421994290665
BOURGUIGNONNE - 31cm  - pepperoni  ID40,0.06830667509282741,0.12143890019257961,0.1269368129135093,0.024427559057512125,0.2967792889955858,0.0327935151399799,0.011339229655044825,0.03849049789881378,0.041797605061986556,0.07435792734927579,0.18621653192916118
BOURGUIGNONNE - 31cm  - poivrons  ID40,0.061772939071639235,0.10970939424237867,0.11415901970287191,0.021999729567717296,0.2674116814357865,0.029831115827030585,0.010218493177515803,0.03466491690464531,0.03760335257337197,0.06710774322693772,0.16804008157069925
BOURGUIGNONNE - 31cm  - pommes de terre  ID40,0.07111947212016609,0.12468121299822284,0.12942006148031773,0.024938352874590553,0.30458155253475605,0.033409405403230896,0.011963599827403047,0.03932194338627353,0.04320434305275736,0.07548912481564206,0.19188769701270286
BOURGUIGNONNE - 31cm  - poulet  ID40,0.06202697889293735,0.1102528244341363,0.11473230819527612,0.022109363777272472,0.26867516451269613,0.029982950595807932,0.010283002645023756,0.03483461524752597,0.037753982537507384,0.06747251002753439,0.168834639500097
BOURGUIGNONNE - 31cm Reblochon - 31 cm  ID40,0.06290202356829623,0.11170684226886637,0.1165995833949474,0.022442286612163753,0.27263087697441735,0.030421160198765528,0.010416038014594635,0.035435801068435184,0.03837050087091742,0.06845409700319038,0.17116168614517815
BOURGUIGNONNE - 31cm Roquefort - 31 cm  ID40,0.06290202356829623,0.11170684226886637,0.1165995833949474,0.022442286612163753,0.27263087697441735,0.030421160198765528,0.010416038014594635,0.035435801068435184,0.03837050087091742,0.06845409700319038,0.17116168614517815
BOURGUIGNONNE - 31cm Sans Champignons  ID40,0.08257818399871454,0.14254831305033944,0.14837676518540627,0.028140386672519613,0.349651900567265,0.03715904532707111,0.014601148034807278,0.04476644091101698,0.05036034205762481,0.08541837629593683,0.22080942107465978
BOURGUIGNONNE - 31cm Sans Escargots  ID40,0.08202016389092749,0.1415614933909319,0.14724033785792254,0.027930306701877537,0.34712660718820404,0.03691662526468132,0.014478672914386516,0.04446226836658989,0.050064496483805954,0.08476358026999432,0.2191743438912903
BOURGUIGNONNE - 31cm Sans Lardons  ID40,0.08390857610945938,0.14500188674657605,0.15079461127790025,0.028546961238914956,0.3553024043715799,0.037937433697991046,0.014775177048810716,0.045606692644510845,0.05115602031431407,0.08689726224687407,0.22429692636124746
BOURGUIGNONNE - 31cm Sans Mozzarella  ID40,0.08572057206459,0.1483459062357216,0.1550924077989473,0.02932693526429786,0.36418457384779823,0.038994255398994766,0.01506544952482659,0.04697538232218836,0.052433178624937724,0.08929769933774886,0.2294784912450849
BOURGUIGNONNE - 31cm Sans Persillade  ID40,0.08572057206459,0.1483459062357216,0.1550924077989473,0.02932693526429786,0.36418457384779823,0.038994255398994766,0.01506544952482659,0.04697538232218836,0.052433178624937724,0.08929769933774886,0.2294784912450849
BOURGUIGNONNE - 31cm Saumon - 31 cm  ID40,0.06202079130784047,0.1099189235795858,0.11429562295940009,0.021980703946284538,0.26797308272968956,0.0297095854933403,0.010353087716018923,0.0346808396195543,0.037659692111879,0.06710183206842403,0.16854780000410818
BOURGUIGNONNE - 31cm  - tomates fraîches  ID40,0.06637889376681647,0.11776980175888802,0.12231612554052938,0.023445106240230825,0.28679614262183417,0.03177038714771991,0.011150084414233798,0.03715880644255769,0.040212150474152324,0.0717792125101154,0.18051857166702467
HAWAI - 26cm Anchois - 26 cm  ID41,0.06596812160313012,0.11805814075131026,0.12412298986308686,0.023648974517447133,0.2884335919164677,0.03214641489416219,0.011026405596649781,0.037847497224948,0.0403370523587691,0.0724761980285984,0.18089779819271576
HAWAI - 26cm Artichaut - 26 cm  ID41,0.06617248949837438,0.11849470353416428,0.12491805833373629,0.02378197565752629,0.2898553472264515,0.03227030112002532,0.011049806867699128,0.03810142705151244,0.040582955049552054,0.0728596956064323,0.1815830449260253
HAWAI - 26cm  - bœuf épicé  ID41,0.06823816309918788,0.12218051426659061,0.12857923459504955,0.024419593249261237,0.2985342697331236,0.03325076972983541,0.011434403401761013,0.039245944615122964,0.04181784871135329,0.07501893466786298,0.1870872421827023
HAWAI - 26cm  - câpres  ID41,0.0653638087984189,0.11709593239925208,0.12312896019971448,0.023461653525084992,0.2861000227005787,0.031852358259221614,0.010908113498880715,0.03754149855473577,0.040015905153926605,0.07187592401171207,0.17937941347412864
HAWAI - 26cm  - champignons frais  ID41,0.06903287889959851,0.12325269735540267,0.12961856735390961,0.024575987532250307,0.30131687307685706,0.03327258400835118,0.011690961606833633,0.039516616776134696,0.04217568422105431,0.0754192541829,0.1891188400613551
HAWAI - 26cm  - chorizo  ID41,0.06617248949837438,0.11849470353416428,0.12491805833373629,0.02378197565752629,0.2898553472264515,0.03227030112002532,0.011049806867699128,0.03810142705151244,0.040582955049552054,0.0728596956064323,0.1815830449260253
HAWAI - 26cm  - crème fraîche  ID41,0.07001964175261449,0.12483289308359312,0.13141578861964368,0.025089600137593183,0.3054836142114734,0.033927562243641754,0.011744075492717852,0.040013707643317825,0.04278001732843724,0.07664170457969469,0.19166897331187227
HAWAI - 26cm  - double mozzarella  ID41,0.07301433341579754,0.1292862859187082,0.13606937056501509,0.025832840060574038,0.3168363420830795,0.03470482696578563,0.012452761645252082,0.041390894633565115,0.04477966446030814,0.07885767283918049,0.19891313164829938
HAWAI - 26cm  - fromage de chèvre  ID41,0.07603444233601443,0.13472576027483754,0.14156723027053705,0.02675320287161492,0.3298119813230773,0.03610728603150655,0.012942252314551934,0.04325549848540027,0.046536529373818226,0.08200829636625445,0.20700666404418222
HAWAI - 26cm  - jambon  ID41,0.06794482258124822,0.12167724582365706,0.1280512172328088,0.0242382621179051,0.2972768301170381,0.032985239717720355,0.01145158145383812,0.03911838715308979,0.04158135818531543,0.07456187467645249,0.18640293663778973
HAWAI - 26cm  - lardons fumés  ID41,0.06823721115663242,0.1221732092190969,0.1285043500268056,0.024402774997062223,0.29841312140658977,0.03326669324207217,0.011438917872632815,0.03922221745602766,0.04171805323336209,0.07498239408942892,0.18714684934086756
HAWAI - 26cm  - merguez  ID41,0.06569249222882455,0.11768348789172188,0.12383598647926965,0.02360437129048165,0.2876464548544368,0.0319953243289552,0.010984028525360222,0.037749130865725844,0.04025972944401821,0.07229005794584246,0.18027892104085594
HAWAI - 26cm Miel - 26 cm  ID41,0.07073532063068537,0.12665990803198923,0.13350777131560693,0.025451956015270602,0.3100897706262202,0.03423277891287146,0.01182776995677335,0.040621619264676584,0.0434695827209105,0.07777559653863252,0.19423231844252567
HAWAI - 26cm Noix - 26 cm  ID41,0.07073532063068537,0.12665990803198923,0.13350777131560693,0.025451956015270602,0.3100897706262202,0.03423277891287146,0.01182776995677335,0.040621619264676584,0.0434695827209105,0.07777559653863252,0.19423231844252567
HAWAI - 26cm Oeuf - 26 cm  ID41,0.07073532063068537,0.12665990803198923,0.13350777131560693,0.025451956015270602,0.3100897706262202,0.03423277891287146,0.01182776995677335,0.040621619264676584,0.0434695827209105,0.07777559653863252,0.19423231844252567
HAWAI - 26cm  - œuf  ID41,0.07073532063068537,0.12665990803198923,0.13350777131560693,0.025451956015270602,0.3100897706262202,0.03423277891287146,0.01182776995677335,0.040621619264676584,0.0434695827209105,0.07777559653863252,0.19423231844252567
HAWAI - 26cm  - oignons  ID41,0.06736023116512717,0.1200949269347821,0.1259034853325295,0.02402855478402247,0.2931759571386788,0.032739750828778995,0.011276446238094156,0.03844589542620121,0.041068534540038726,0.07354515515367334,0.184084002615316
HAWAI - 26cm Olives 26  ID41,0.07443633601335707,0.13363806988844412,0.14122639996113284,0.02649945019932493,0.32653823367497226,0.036460866276618396,0.012583376700802479,0.04327175899921472,0.045563389016685225,0.08217924149336531,0.20451542459339656
HAWAI - 26cm  - pepperoni  ID41,0.07073532063068537,0.12665990803198923,0.13350777131560693,0.025451956015270602,0.3100897706262202,0.03423277891287146,0.01182776995677335,0.040621619264676584,0.0434695827209105,0.07777559653863252,0.19423231844252567
HAWAI - 26cm  - poivrons  ID41,0.0653638087984189,0.11709593239925208,0.12312896019971448,0.023461653525084992,0.2861000227005787,0.031852358259221614,0.010908113498880715,0.03754149855473577,0.040015905153926605,0.07187592401171207,0.17937941347412864
HAWAI - 26cm  - pommes de terre  ID41,0.07467014779336002,0.13209056124227925,0.13853304787046247,0.026415884616699494,0.3233792929099321,0.03547344540048931,0.01264243107592638,0.042247712528326126,0.04561178290862734,0.08033463258077544,0.2032470602447947
