,mean_visit_duration,median_visit_duration,std_visit_duration
VEGETARIENNE - 26cm Sans Tomates Fraîches  ID27,57.51321936678772,55.998752893299404,35.13176763152249
VEGETARIENNE - 26cm Saumon - 26 cm  ID27,54.88591256608553,54.71492539974571,34.2927005281976
VEGETARIENNE - 26cm  - tomates fraîches  ID27,56.144128848480825,55.02249660977046,34.2927005281976
VEGETARIENNE - 31cm Ananas - 31 cm  ID28,54.88591256608553,54.71492539974571,34.2927005281976
VEGETARIENNE - 31cm Anchois - 31 cm  ID28,54.88591256608553,54.71492539974571,34.2927005281976
VEGETARIENNE - 31cm Banane - 31 cm  ID28,54.88591256608553,54.71492539974571,34.2927005281976
VEGETARIENNE - 31cm  - bœuf épicé  ID28,56.144128848480825,55.02249660977046,35.429328329531614
VEGETARIENNE - 31cm  - câpres  ID28,54.88591256608553,54.71492539974571,34.2927005281976
VEGETARIENNE - 31cm  - champignons frais  ID28,56.144128848480825,55.02249660977046,34.2927005281976
VEGETARIENNE - 31cm  - chorizo  ID28,54.88591256608553,54.71492539974571,34.2927005281976
VEGETARIENNE - 31cm  - crème fraîche  ID28,54.88591256608553,54.71492539974571,34.2927005281976
VEGETARIENNE - 31cm  - double mozzarella  ID28,56.82252246806359,55.78222885253342,34.20727878388114
VEGETARIENNE - 31cm  - fromage de chèvre  ID28,57.442198100098864,55.78222885253342,34.91773194085532
VEGETARIENNE - 31cm  - jambon  ID28,56.144128848480825,55.02249660977046,35.429328329531614
VEGETARIENNE - 31cm  - lardons fumés  ID28,56.144128848480825,55.02249660977046,35.429328329531614
VEGETARIENNE - 31cm  - merguez  ID28,54.88591256608553,54.71492539974571,34.2927005281976
VEGETARIENNE - 31cm Miel - 31 cm  ID28,56.144128848480825,55.236592353389426,34.20727878388114
VEGETARIENNE - 31cm  - œuf  ID28,56.144128848480825,55.236592353389426,34.20727878388114
VEGETARIENNE - 31cm  - oignons  ID28,54.88591256608553,55.02249660977046,34.2927005281976
VEGETARIENNE - 31cm  - pepperoni  ID28,56.144128848480825,55.236592353389426,34.20727878388114
VEGETARIENNE - 31cm  - poivrons  ID28,54.88591256608553,54.71492539974571,34.2927005281976
VEGETARIENNE - 31cm  - pommes de terre  ID28,57.78841212499613,56.74096655682453,35.13176763152249
VEGETARIENNE - 31cm  - poulet  ID28,54.88591256608553,54.71492539974571,34.2927005281976
VEGETARIENNE - 31cm Reblochon - 31 cm  ID28,54.88591256608553,54.71492539974571,34.2927005281976
VEGETARIENNE - 31cm Roquefort - 31 cm  ID28,54.88591256608553,54.71492539974571,34.2927005281976
VEGETARIENNE - 31cm Sans Artichaut  ID28,57.442198100098864,56.10508024227999,34.81782522374614
VEGETARIENNE - 31cm Sans Champignons  ID28,57.51321936678772,56.10508024227999,34.91773194085532
VEGETARIENNE - 31cm Sans Mais  ID28,57.442198100098864,56.532545196577075,34.75912840277748
VEGETARIENNE - 31cm Sans Mozzarella  ID28,57.442198100098864,56.10508024227999,34.81782522374614
VEGETARIENNE - 31cm Sans Origan  ID28,57.725547926242555,56.501599302503934,34.91773194085532
VEGETARIENNE - 31cm Sans Poivrons  ID28,57.51321936678772,56.10508024227999,34.91773194085532
VEGETARIENNE - 31cm Sans Tomates Fraîches  ID28,57.51321936678772,55.998752893299404,35.13176763152249
VEGETARIENNE - 31cm Saumon - 31 cm  ID28,54.88591256608553,54.71492539974571,34.2927005281976
VEGETARIENNE - 31cm  - tomates fraîches  ID28,56.144128848480825,55.02249660977046,34.2927005281976
HELENE - 26cm Anchois - 26 cm  ID29,57.725547926242555,56.501599302503934,34.91773194085532
HELENE - 26cm Artichaut - 26 cm  ID29,57.442198100098864,56.33596803219594,33.92924979673547
HELENE - 26cm  - bœuf épicé  ID29,57.725547926242555,56.501599302503934,34.91773194085532
HELENE - 26cm  - câpres  ID29,57.725547926242555,56.501599302503934,33.92924979673547
HELENE - 26cm  - champignons frais  ID29,57.725547926242555,56.501599302503934,34.91773194085532
HELENE - 26cm  - chorizo  ID29,57.442198100098864,56.33596803219594,33.92924979673547
HELENE - 26cm  - crème fraîche  ID29,57.725547926242555,56.501599302503934,33.92924979673547
HELENE - 26cm  - double mozzarella  ID29,57.725547926242555,56.501599302503934,33.92924979673547
HELENE - 26cm  - fromage de chèvre  ID29,57.725547926242555,56.501599302503934,34.91773194085532
HELENE - 26cm  - jambon  ID29,57.725547926242555,56.501599302503934,34.91773194085532
HELENE - 26cm  - lardons fumés  ID29,57.725547926242555,56.501599302503934,34.91773194085532
HELENE - 26cm  - merguez  ID29,57.725547926242555,56.501599302503934,33.92924979673547
HELENE - 26cm Miel - 26 cm  ID29,56.76532923611529,55.78222885253342,32.44161678890472
HELENE - 26cm Noix - 26 cm  ID29,56.76532923611529,55.78222885253342,32.44161678890472
HELENE - 26cm Oeuf - 26 cm  ID29,56.76532923611529,55.78222885253342,32.44161678890472
HELENE - 26cm  - œuf  ID29,56.76532923611529,55.78222885253342,32.44161678890472
HELENE - 26cm  - oignons  ID29,57.725547926242555,56.501599302503934,33.92924979673547
HELENE - 26cm Olives 26  ID29,57.51321936678772,56.00204366316724,34.91773194085532
HELENE - 26cm  - pepperoni  ID29,56.76532923611529,55.78222885253342,32.44161678890472
HELENE - 26cm  - poivrons  ID29,57.725547926242555,56.501599302503934,33.92924979673547
HELENE - 26cm  - pommes de terre  ID29,57.725547926242555,56.501599302503934,34.91773194085532
HELENE - 26cm  - poulet  ID29,57.725547926242555,56.501599302503934,33.92924979673547
HELENE - 26cm Reblochon - 26 cm  ID29,57.442198100098864,56.33596803219594,33.92924979673547
HELENE - 26cm Roquefort - 26 cm  ID29,57.442198100098864,56.33596803219594,33.92924979673547
HELENE - 26cm Sans Fromage Féta  ID29,57.442198100098864,56.10508024227999,34.070972217412134
HELENE - 26cm Sans Mozzarella  ID29,57.442198100098864,56.10508024227999,34.070972217412134
HELENE - 26cm Sans Olives Noires  ID29,57.442198100098864,56.10508024227999,34.055757362107144
HELENE - 26cm Sans Origan  ID29,57.442198100098864,56.10508024227999,34.055757362107144
HELENE - 26cm Sans Poivrons  ID29,57.442198100098864,56.10508024227999,34.055757362107144
HELENE - 26cm Sans Tomates Fraîches  ID29,57.725547926242555,56.501599302503934,34.055757362107144
HELENE - 26cm Saumon - 26 cm  ID29,57.51321936678772,55.793622302919786,35.13176763152249
HELENE - 26cm  - tomates fraîches  ID29,57.725547926242555,56.501599302503934,34.91773194085532
HELENE - 31cm Ananas - 31 cm  ID30,57.442198100098864,56.33596803219594,33.92924979673547
HELENE - 31cm Anchois - 31 cm  ID30,57.725547926242555,56.501599302503934,34.91773194085532
HELENE - 31cm Banane - 31 cm  ID30,57.442198100098864,56.33596803219594,33.92924979673547
HELENE - 31cm  - bœuf épicé  ID30,57.725547926242555,56.501599302503934,34.91773194085532
HELENE - 31cm  - câpres  ID30,57.725547926242555,56.501599302503934,33.92924979673547
HELENE - 31cm  - champignons frais  ID30,57.725547926242555,56.501599302503934,34.91773194085532
HELENE - 31cm  - chorizo  ID30,57.442198100098864,56.33596803219594,33.92924979673547
HELENE - 31cm  - crème fraîche  ID30,57.725547926242555,56.501599302503934,33.92924979673547
HELENE - 31cm  - double mozzarella  ID30,57.725547926242555,56.501599302503934,33.92924979673547
HELENE - 31cm  - fromage de chèvre  ID30,57.725547926242555,56.501599302503934,34.91773194085532
HELENE - 31cm  - jambon  ID30,57.725547926242555,56.501599302503934,34.91773194085532
HELENE - 31cm  - lardons fumés  ID30,57.725547926242555,56.501599302503934,34.91773194085532
HELENE - 31cm  - merguez  ID30,57.725547926242555,56.501599302503934,33.92924979673547
HELENE - 31cm Miel - 31 cm  ID30,56.76532923611529,55.78222885253342,32.44161678890472
HELENE - 31cm  - œuf  ID30,56.76532923611529,55.78222885253342,32.44161678890472
HELENE - 31cm  - oignons  ID30,57.725547926242555,56.501599302503934,33.92924979673547
HELENE - 31cm  - pepperoni  ID30,56.76532923611529,55.78222885253342,32.44161678890472
HELENE - 31cm  - poivrons  ID30,57.725547926242555,56.501599302503934,33.92924979673547
HELENE - 31cm  - pommes de terre  ID30,57.725547926242555,56.501599302503934,34.91773194085532
HELENE - 31cm  - poulet  ID30,57.725547926242555,56.501599302503934,33.92924979673547
HELENE - 31cm Reblochon - 31 cm  ID30,57.442198100098864,56.33596803219594,33.92924979673547
HELENE - 31cm Roquefort - 31 cm  ID30,57.442198100098864,56.33596803219594,33.92924979673547
HELENE - 31cm Sans Fromage Féta  ID30,57.442198100098864,56.10508024227999,34.070972217412134
HELENE - 31cm Sans Mozzarella  ID30,57.442198100098864,56.10508024227999,34.070972217412134
HELENE - 31cm Sans Olives Noires  ID30,57.442198100098864,56.10508024227999,34.055757362107144
HELENE - 31cm Sans Origan  ID30,57.442198100098864,56.10508024227999,34.055757362107144
HELENE - 31cm Sans Poivrons  ID30,57.442198100098864,56.10508024227999,34.055757362107144
HELENE - 31cm Sans Tomates Fraîches  ID30,57.725547926242555,56.501599302503934,34.055757362107144
HELENE - 31cm Saumon - 31 cm  ID30,57.51321936678772,55.793622302919786,35.13176763152249
HELENE - 31cm  - tomates fraîches  ID30,57.725547926242555,56.501599302503934,34.91773194085532
ATLANTIC - 26cm Anchois - 26 cm  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm Artichaut - 26 cm  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm  - bœuf épicé  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm  - câpres  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm  - champignons frais  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm  - chorizo  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm  - crème fraîche  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm  - double mozzarella  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm  - fromage de chèvre  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm  - jambon  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm  - lardons fumés  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm  - merguez  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm Miel - 26 cm  ID31,56.04297029624875,55.57596343261014,34.11838542009309
ATLANTIC - 26cm Noix - 26 cm  ID31,56.04297029624875,55.57596343261014,34.11838542009309
ATLANTIC - 26cm Oeuf - 26 cm  ID31,56.04297029624875,55.57596343261014,34.11838542009309
ATLANTIC - 26cm  - œuf  ID31,56.04297029624875,55.57596343261014,34.11838542009309
ATLANTIC - 26cm  - oignons  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm Olives 26  ID31,56.53503943645441,56.29026084534463,34.11838542009309
ATLANTIC - 26cm  - pepperoni  ID31,56.04297029624875,55.57596343261014,34.11838542009309
ATLANTIC - 26cm  - poivrons  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm  - pommes de terre  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm  - poulet  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm Reblochon - 26 cm  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm Roquefort - 26 cm  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm Sans Ciboulette  ID31,56.75564741258082,55.06793143979894,34.076465807916165
ATLANTIC - 26cm Sans Crème Fraîche  ID31,55.89659133434739,54.94642163684825,31.188443704763223
ATLANTIC - 26cm Sans Mozzarella  ID31,56.75564741258082,55.06793143979894,34.076465807916165
ATLANTIC - 26cm Sans Saumon  ID31,55.89659133434739,55.06418977998075,32.648830157767414
ATLANTIC - 26cm Saumon - 26 cm  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 26cm  - tomates fraîches  ID31,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm Ananas - 31 cm  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm Anchois - 31 cm  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm Banane - 31 cm  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm  - bœuf épicé  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm  - câpres  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm  - champignons frais  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm  - chorizo  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm  - crème fraîche  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm  - double mozzarella  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm  - fromage de chèvre  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm  - jambon  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm  - lardons fumés  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm  - merguez  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm Miel - 31 cm  ID32,56.04297029624875,55.57596343261014,34.11838542009309
ATLANTIC - 31cm  - œuf  ID32,56.04297029624875,55.57596343261014,34.11838542009309
ATLANTIC - 31cm  - oignons  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm  - pepperoni  ID32,56.04297029624875,55.57596343261014,34.11838542009309
ATLANTIC - 31cm  - poivrons  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm  - pommes de terre  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm  - poulet  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm Reblochon - 31 cm  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm Roquefort - 31 cm  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm Sans Ciboulette  ID32,56.75564741258082,55.06793143979894,34.076465807916165
ATLANTIC - 31cm Sans Crème Fraîche  ID32,55.89659133434739,54.94642163684825,31.188443704763223
ATLANTIC - 31cm Sans Mozzarella  ID32,56.75564741258082,55.06793143979894,34.076465807916165
ATLANTIC - 31cm Sans Saumon  ID32,55.89659133434739,55.06418977998075,32.648830157767414
ATLANTIC - 31cm Saumon - 31 cm  ID32,55.89659133434739,54.94642163684825,31.769319631468797
ATLANTIC - 31cm  - tomates fraîches  ID32,55.89659133434739,54.94642163684825,31.769319631468797
PROVENCALE - 26cm Anchois - 26 cm  ID33,53.21005050039422,54.71492539974571,33.29682352077973
PROVENCALE - 26cm Artichaut - 26 cm  ID33,52.810210830681086,54.636830709025844,33.29682352077973
PROVENCALE - 26cm  - bœuf épicé  ID33,53.21005050039422,54.71492539974571,33.29682352077973
PROVENCALE - 26cm  - câpres  ID33,53.21005050039422,54.71492539974571,33.29682352077973
PROVENCALE - 26cm  - champignons frais  ID33,53.21005050039422,54.71492539974571,33.29682352077973
PROVENCALE - 26cm  - chorizo  ID33,52.810210830681086,54.636830709025844,33.29682352077973
PROVENCALE - 26cm  - crème fraîche  ID33,53.21005050039422,54.71492539974571,33.29682352077973
PROVENCALE - 26cm  - double mozzarella  ID33,56.144128848480825,54.97160383931247,33.29682352077973
PROVENCALE - 26cm  - fromage de chèvre  ID33,56.181032036580135,55.0257873796383,33.29682352077973
PROVENCALE - 26cm  - jambon  ID33,52.810210830681086,54.636830709025844,33.29682352077973
PROVENCALE - 26cm  - lardons fumés  ID33,53.21005050039422,54.71492539974571,33.29682352077973
PROVENCALE - 26cm  - merguez  ID33,52.810210830681086,54.636830709025844,33.15330569157526
PROVENCALE - 26cm Miel - 26 cm  ID33,52.810210830681086,54.636830709025844,33.29682352077973
PROVENCALE - 26cm Noix - 26 cm  ID33,52.810210830681086,54.636830709025844,33.29682352077973
PROVENCALE - 26cm Oeuf - 26 cm  ID33,52.810210830681086,54.636830709025844,33.29682352077973
PROVENCALE - 26cm  - œuf  ID33,52.810210830681086,54.636830709025844,33.29682352077973
PROVENCALE - 26cm  - oignons  ID33,52.810210830681086,54.636830709025844,33.29682352077973
PROVENCALE - 26cm Olives 26  ID33,54.88591256608553,54.71492539974571,34.3054053814371
PROVENCALE - 26cm  - pepperoni  ID33,52.810210830681086,54.636830709025844,33.29682352077973
PROVENCALE - 26cm  - poivrons  ID33,53.21005050039422,54.71492539974571,33.29682352077973
PROVENCALE - 26cm  - pommes de terre  ID33,56.181032036580135,55.23988312325727,33.29682352077973
PROVENCALE - 26cm  - poulet  ID33,53.21005050039422,54.71492539974571,33.29682352077973
PROVENCALE - 26cm Reblochon - 26 cm  ID33,52.810210830681086,54.636830709025844,33.29682352077973
PROVENCALE - 26cm Roquefort - 26 cm  ID33,52.810210830681086,54.636830709025844,33.29682352077973
PROVENCALE - 26cm Sans Anchois  ID33,57.442198100098864,55.793622302919786,34.91773194085532
PROVENCALE - 26cm Sans Crème Fraîche  ID33,57.442198100098864,55.793622302919786,34.00727667775391
PROVENCALE - 26cm Sans Mozzarella  ID33,57.442198100098864,56.33596803219594,34.91773194085532
PROVENCALE - 26cm Sans Tomates Fraîches  ID33,57.442198100098864,55.793622302919786,34.91773194085532
PROVENCALE - 26cm Saumon - 26 cm  ID33,54.88591256608553,54.71492539974571,33.29682352077973
PROVENCALE - 26cm  - tomates fraîches  ID33,54.88591256608553,54.71492539974571,34.3054053814371
PROVENCALE - 31cm Ananas - 31 cm  ID34,52.810210830681086,54.636830709025844,33.29682352077973
PROVENCALE - 31cm Anchois - 31 cm  ID34,53.21005050039422,54.71492539974571,33.29682352077973
PROVENCALE - 31cm Banane - 31 cm  ID34,52.810210830681086,54.636830709025844,33.29682352077973
PROVENCALE - 31cm  - bœuf épicé  ID34,53.21005050039422,54.71492539974571,33.29682352077973
PROVENCALE - 31cm  - câpres  ID34,53.21005050039422,54.71492539974571,33.29682352077973
PROVENCALE - 31cm  - champignons frais  ID34,53.21005050039422,54.71492539974571,33.29682352077973
PROVENCALE - 31cm  - chorizo  ID34,52.810210830681086,54.636830709025844,33.29682352077973
PROVENCALE - 31cm  - crème fraîche  ID34,53.21005050039422,54.71492539974571,33.29682352077973
PROVENCALE - 31cm  - double mozzarella  ID34,56.144128848480825,54.97160383931247,33.29682352077973
